0,100,,,
1,90,,,
0,50,,,
1,100,,,
1,100,,,
1,100,,,
1,100,,,
1,80,,,
1,100,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
